tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th402,94637,PRIMARY,CREATED,2025-07-05 12:57:28.830000,2025-07-05 12:57:28.830000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 94637 AND vendor_type = 'PRIMARY';
th402,94640,PRIMARY,CREATED,2025-07-05 13:00:57.908000,2025-07-05 13:00:57.908000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 94640 AND vendor_type = 'PRIMARY';
th402,95135,PRIMARY,CREATED,2025-07-07 10:28:44.544000,2025-07-21 11:23:48.747000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 95135 AND vendor_type = 'PRIMARY';
th402,95136,PRIMARY,CREATED,2025-07-07 10:28:57.120000,2025-07-21 11:23:48.748000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 95136 AND vendor_type = 'PRIMARY';
th402,95137,PRIMARY,CREATED,2025-07-07 11:20:17.367000,2025-07-21 11:23:48.750000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 95137 AND vendor_type = 'PRIMARY';
th402,95288,PRIMARY,CREATED,2025-07-08 04:39:29.287000,2025-07-21 11:23:48.751000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 95288 AND vendor_type = 'PRIMARY';
th402,95589,PRIMARY,CREATED,2025-07-09 06:58:30.895000,2025-07-22 09:30:17,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 95589 AND vendor_type = 'PRIMARY';
th402,97329,PRIMARY,CREATED,2025-07-11 06:44:51.841000,2025-07-25 11:24:16.987000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 97329 AND vendor_type = 'PRIMARY';
th402,97979,PRIMARY,CREATED,2025-07-12 11:36:52.138000,2025-08-11 05:34:58.175000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 97979 AND vendor_type = 'PRIMARY';
th402,98983,PRIMARY,CREATED,2025-07-15 05:07:08.968000,2025-07-25 11:18:30.890000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 98983 AND vendor_type = 'PRIMARY';
th402,99325,PRIMARY,CREATED,2025-07-16 06:32:24.682000,2025-07-16 06:32:27.191000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 99325 AND vendor_type = 'PRIMARY';
th402,99990,PRIMARY,CREATED,2025-07-17 10:12:41.661000,2025-07-17 10:12:44.136000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 99990 AND vendor_type = 'PRIMARY';
th402,99991,PRIMARY,CREATED,2025-07-17 10:14:06.557000,2025-07-17 10:14:09.332000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 99991 AND vendor_type = 'PRIMARY';
th402,100076,PRIMARY,CREATED,2025-07-17 12:05:19.385000,2025-07-17 12:05:22.126000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 100076 AND vendor_type = 'PRIMARY';
th402,100078,PRIMARY,CREATED,2025-07-17 12:06:12.423000,2025-07-17 12:06:17.053000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 100078 AND vendor_type = 'PRIMARY';
th402,100533,PRIMARY,CREATED,2025-07-18 09:38:24.577000,2025-08-11 05:25:00.856000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 100533 AND vendor_type = 'PRIMARY';
th402,100649,PRIMARY,CREATED,2025-07-18 10:54:17.377000,2025-07-18 10:54:24.052000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 100649 AND vendor_type = 'PRIMARY';
th402,101737,PRIMARY,CREATED,2025-07-21 05:42:46.516000,2025-07-25 11:22:35.710000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 101737 AND vendor_type = 'PRIMARY';
th402,104552,PRIMARY,CREATED,2025-07-24 10:07:45.416000,2025-07-24 10:08:02.339000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 104552 AND vendor_type = 'PRIMARY';
th402,105143,PRIMARY,CREATED,2025-07-25 07:40:57.135000,2025-07-25 11:22:35.714000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 105143 AND vendor_type = 'PRIMARY';
th402,105529,PRIMARY,CREATED,2025-07-26 04:28:55.588000,2025-08-01 08:52:06.683000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 105529 AND vendor_type = 'PRIMARY';
th402,105775,PRIMARY,CREATED,2025-07-26 09:50:03.635000,2025-07-26 09:50:18.585000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 105775 AND vendor_type = 'PRIMARY';
th402,106983,PRIMARY,CREATED,2025-07-29 05:00:54.739000,2025-07-29 05:00:55.201000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 106983 AND vendor_type = 'PRIMARY';
th402,106984,PRIMARY,CREATED,2025-07-29 05:01:05.897000,2025-07-29 05:01:08.141000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 106984 AND vendor_type = 'PRIMARY';
th402,106986,PRIMARY,CREATED,2025-07-29 05:01:31.113000,2025-07-29 05:01:34.356000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 106986 AND vendor_type = 'PRIMARY';
th402,106987,PRIMARY,CREATED,2025-07-29 05:01:40.852000,2025-07-29 05:01:45.656000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 106987 AND vendor_type = 'PRIMARY';
th402,106988,PRIMARY,CREATED,2025-07-29 05:01:58.359000,2025-07-29 05:02:10.569000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 106988 AND vendor_type = 'PRIMARY';
th402,107030,PRIMARY,CREATED,2025-07-29 05:44:47.713000,2025-08-01 08:52:06.684000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 107030 AND vendor_type = 'PRIMARY';
th402,107681,PRIMARY,CREATED,2025-07-30 09:10:39.196000,2025-08-11 09:36:07.953000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 107681 AND vendor_type = 'PRIMARY';
th402,107734,PRIMARY,CREATED,2025-07-30 09:54:32.365000,2025-08-11 09:36:07.956000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 107734 AND vendor_type = 'PRIMARY';
th402,109617,PRIMARY,CREATED,2025-07-31 04:40:11.102000,2025-07-31 04:40:23.815000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 109617 AND vendor_type = 'PRIMARY';
th402,110187,PRIMARY,CREATED,2025-07-31 12:02:11.106000,2025-07-31 12:02:24.809000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110187 AND vendor_type = 'PRIMARY';
th402,110188,PRIMARY,CREATED,2025-07-31 12:02:22.653000,2025-07-31 12:02:26.210000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110188 AND vendor_type = 'PRIMARY';
th402,110189,PRIMARY,CREATED,2025-07-31 12:02:32.541000,2025-07-31 12:02:36.299000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110189 AND vendor_type = 'PRIMARY';
th402,110190,PRIMARY,CREATED,2025-07-31 12:02:43.118000,2025-07-31 12:02:46.886000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110190 AND vendor_type = 'PRIMARY';
th402,110191,PRIMARY,CREATED,2025-07-31 12:02:53.979000,2025-07-31 12:02:56.460000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110191 AND vendor_type = 'PRIMARY';
th402,110200,PRIMARY,CREATED,2025-07-31 12:17:39.623000,2025-08-01 08:50:28.063000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110200 AND vendor_type = 'PRIMARY';
th402,110201,PRIMARY,CREATED,2025-07-31 12:17:50.452000,2025-08-01 08:50:28.064000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110201 AND vendor_type = 'PRIMARY';
th402,110206,PRIMARY,CREATED,2025-07-31 12:22:07.035000,2025-08-01 08:50:28.065000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110206 AND vendor_type = 'PRIMARY';
th402,110207,PRIMARY,CREATED,2025-07-31 12:22:16.135000,2025-08-01 08:50:28.065000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110207 AND vendor_type = 'PRIMARY';
th402,110208,PRIMARY,CREATED,2025-07-31 12:22:24.885000,2025-08-01 08:50:28.066000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110208 AND vendor_type = 'PRIMARY';
th402,110210,PRIMARY,CREATED,2025-07-31 12:22:36.270000,2025-08-01 08:50:28.067000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110210 AND vendor_type = 'PRIMARY';
th402,110211,PRIMARY,CREATED,2025-07-31 12:22:45.396000,2025-08-01 08:50:28.068000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110211 AND vendor_type = 'PRIMARY';
th402,110249,PRIMARY,CREATED,2025-07-31 12:43:07.765000,2025-08-01 08:50:28.069000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110249 AND vendor_type = 'PRIMARY';
th402,110256,PRIMARY,CREATED,2025-07-31 12:46:26.739000,2025-08-01 08:50:28.070000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110256 AND vendor_type = 'PRIMARY';
th402,110867,PRIMARY,CREATED,2025-08-01 04:18:24.491000,2025-08-01 04:18:40.187000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110867 AND vendor_type = 'PRIMARY';
th402,110890,PRIMARY,CREATED,2025-08-01 05:32:43.738000,2025-08-01 05:32:49.778000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 110890 AND vendor_type = 'PRIMARY';
th402,111529,PRIMARY,CREATED,2025-08-02 04:32:50.886000,2025-08-02 04:33:03.463000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 111529 AND vendor_type = 'PRIMARY';
th402,111532,PRIMARY,CREATED,2025-08-02 04:44:30.146000,2025-08-02 04:46:06.175000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 111532 AND vendor_type = 'PRIMARY';
th402,111533,PRIMARY,CREATED,2025-08-02 04:50:05.777000,2025-08-02 04:50:11.527000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 111533 AND vendor_type = 'PRIMARY';
th402,111758,PRIMARY,CREATED,2025-08-02 11:38:05.126000,2025-08-02 11:38:05.460000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 111758 AND vendor_type = 'PRIMARY';
th402,112938,PRIMARY,CREATED,2025-08-04 07:35:48.909000,2025-08-04 07:36:17.289000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 112938 AND vendor_type = 'PRIMARY';
th402,112963,PRIMARY,CREATED,2025-08-04 09:42:02.645000,2025-08-04 09:42:04.180000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 112963 AND vendor_type = 'PRIMARY';
th402,112964,PRIMARY,CREATED,2025-08-04 09:42:40.665000,2025-08-04 09:42:41.803000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 112964 AND vendor_type = 'PRIMARY';
th402,113482,PRIMARY,CREATED,2025-08-05 09:20:54.564000,2025-08-05 09:20:56.117000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 113482 AND vendor_type = 'PRIMARY';
th402,113545,PRIMARY,CREATED,2025-08-05 10:51:56.622000,2025-08-05 10:51:57.287000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 113545 AND vendor_type = 'PRIMARY';
th402,113810,PRIMARY,CREATED,2025-08-06 05:19:33.702000,2025-08-06 05:19:34.737000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 113810 AND vendor_type = 'PRIMARY';
th402,113832,PRIMARY,CREATED,2025-08-06 05:58:56.103000,2025-08-06 05:58:58.665000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 113832 AND vendor_type = 'PRIMARY';
th402,113883,PRIMARY,CREATED,2025-08-06 06:54:44.738000,2025-08-06 06:55:39.131000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 113883 AND vendor_type = 'PRIMARY';
th402,114028,PRIMARY,CREATED,2025-08-06 11:37:49.340000,2025-08-06 11:37:51.337000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114028 AND vendor_type = 'PRIMARY';
th402,114548,PRIMARY,CREATED,2025-08-07 06:15:06.767000,2025-08-07 06:15:11.443000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114548 AND vendor_type = 'PRIMARY';
th402,114549,PRIMARY,CREATED,2025-08-07 06:21:57.983000,2025-08-07 06:22:16.952000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114549 AND vendor_type = 'PRIMARY';
th402,114553,PRIMARY,CREATED,2025-08-07 06:23:14.562000,2025-08-07 06:23:16.541000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114553 AND vendor_type = 'PRIMARY';
th402,114557,PRIMARY,CREATED,2025-08-07 06:25:41.519000,2025-08-07 06:25:46.727000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114557 AND vendor_type = 'PRIMARY';
th402,114558,PRIMARY,CREATED,2025-08-07 06:27:28.886000,2025-08-07 06:27:30.335000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114558 AND vendor_type = 'PRIMARY';
th402,114559,PRIMARY,CREATED,2025-08-07 06:27:54.466000,2025-08-07 06:27:54.903000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114559 AND vendor_type = 'PRIMARY';
th402,114593,PRIMARY,CREATED,2025-08-07 06:41:13.902000,2025-08-07 06:41:30.881000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114593 AND vendor_type = 'PRIMARY';
th402,114595,PRIMARY,CREATED,2025-08-07 06:42:14,2025-08-07 06:42:18.576000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114595 AND vendor_type = 'PRIMARY';
th402,114634,PRIMARY,CREATED,2025-08-07 08:15:36.851000,2025-08-07 08:15:40.113000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114634 AND vendor_type = 'PRIMARY';
th402,114641,PRIMARY,CREATED,2025-08-07 09:21:53.676000,2025-08-07 09:22:13.202000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114641 AND vendor_type = 'PRIMARY';
th402,114704,PRIMARY,CREATED,2025-08-07 12:12:44.983000,2025-08-07 12:12:45.583000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 114704 AND vendor_type = 'PRIMARY';
th402,115941,PRIMARY,CREATED,2025-08-09 09:25:07.914000,2025-08-09 09:25:08.437000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 115941 AND vendor_type = 'PRIMARY';
th402,115942,PRIMARY,CREATED,2025-08-09 09:57:59.319000,2025-08-09 09:58:00.899000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 115942 AND vendor_type = 'PRIMARY';
th402,115948,PRIMARY,CREATED,2025-08-09 11:34:58.782000,2025-08-09 11:34:59.326000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 115948 AND vendor_type = 'PRIMARY';
th402,115951,PRIMARY,CREATED,2025-08-09 12:18:50.739000,2025-08-09 12:18:53.362000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 115951 AND vendor_type = 'PRIMARY';
th402,115954,PRIMARY,CREATED,2025-08-09 12:21:09.099000,2025-08-09 12:21:10.699000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 115954 AND vendor_type = 'PRIMARY';
th402,116549,PRIMARY,CREATED,2025-08-11 04:56:23.468000,2025-08-11 04:56:43.966000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116549 AND vendor_type = 'PRIMARY';
th402,116553,PRIMARY,CREATED,2025-08-11 05:04:50.548000,2025-08-11 05:05:03.665000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116553 AND vendor_type = 'PRIMARY';
th402,116612,PRIMARY,CREATED,2025-08-11 09:11:16.438000,2025-08-11 09:11:20.912000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116612 AND vendor_type = 'PRIMARY';
th402,116702,PRIMARY,CREATED,2025-08-11 12:34:33.164000,2025-08-11 12:34:34.557000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116702 AND vendor_type = 'PRIMARY';
th402,116777,PRIMARY,CREATED,2025-08-12 04:43:53.866000,2025-08-12 04:43:58.471000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116777 AND vendor_type = 'PRIMARY';
th402,116778,PRIMARY,CREATED,2025-08-12 04:44:54.266000,2025-08-12 04:44:54.648000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116778 AND vendor_type = 'PRIMARY';
th402,116779,PRIMARY,CREATED,2025-08-12 04:45:45.916000,2025-08-12 04:45:47.480000,UPDATE th402.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 116779 AND vendor_type = 'PRIMARY';
th403,11403,PRIMARY,CREATED,2025-04-19 12:12:05.188000,2025-08-12 05:05:40.211000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11403 AND vendor_type = 'PRIMARY';
th403,11418,PRIMARY,CREATED,2025-04-19 14:27:33.379000,2025-08-12 05:05:40.221000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11418 AND vendor_type = 'PRIMARY';
th403,11492,PRIMARY,CREATED,2025-04-22 12:47:21.730000,2025-08-12 05:05:40.222000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11492 AND vendor_type = 'PRIMARY';
th403,11493,PRIMARY,CREATED,2025-04-22 12:47:38.173000,2025-08-12 05:05:40.223000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11493 AND vendor_type = 'PRIMARY';
th403,11494,PRIMARY,CREATED,2025-04-22 12:47:51.429000,2025-08-12 05:05:40.224000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11494 AND vendor_type = 'PRIMARY';
th403,11499,PRIMARY,CREATED,2025-04-22 13:29:02.092000,2025-08-12 05:05:40.225000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11499 AND vendor_type = 'PRIMARY';
th403,11891,PRIMARY,CREATED,2025-04-26 05:43:41.478000,2025-08-12 05:05:40.228000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11891 AND vendor_type = 'PRIMARY';
th403,11893,PRIMARY,CREATED,2025-04-26 05:44:52.504000,2025-08-12 05:05:40.229000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11893 AND vendor_type = 'PRIMARY';
th403,11995,PRIMARY,CREATED,2025-04-29 04:50:39.704000,2025-08-12 05:05:40.235000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 11995 AND vendor_type = 'PRIMARY';
th403,12010,PRIMARY,CREATED,2025-04-29 10:42:59.042000,2025-08-12 05:05:40.236000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 12010 AND vendor_type = 'PRIMARY';
th403,12022,PRIMARY,CREATED,2025-04-30 06:12:54.495000,2025-08-12 05:05:40.236000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 12022 AND vendor_type = 'PRIMARY';
th403,12392,PRIMARY,CREATED,2025-05-05 13:11:43.756000,2025-08-12 05:05:40.250000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 12392 AND vendor_type = 'PRIMARY';
th403,12394,PRIMARY,CREATED,2025-05-05 13:12:31.282000,2025-08-12 05:05:40.250000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 12394 AND vendor_type = 'PRIMARY';
th403,12797,PRIMARY,CREATED,2025-05-09 07:10:21.327000,2025-08-12 05:05:40.271000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 12797 AND vendor_type = 'PRIMARY';
th403,13039,PRIMARY,CREATED,2025-05-20 05:12:38.835000,2025-08-12 05:05:40.292000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13039 AND vendor_type = 'PRIMARY';
th403,13094,PRIMARY,CREATED,2025-05-20 13:04:29.423000,2025-08-12 05:05:40.295000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13094 AND vendor_type = 'PRIMARY';
th403,13121,PRIMARY,CREATED,2025-05-21 10:44:44.478000,2025-08-12 05:05:40.296000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13121 AND vendor_type = 'PRIMARY';
th403,13132,PRIMARY,CREATED,2025-05-21 12:16:53.760000,2025-08-12 05:05:40.297000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13132 AND vendor_type = 'PRIMARY';
th403,13145,PRIMARY,CREATED,2025-05-22 08:37:22.598000,2025-08-12 05:05:40.299000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13145 AND vendor_type = 'PRIMARY';
th403,13158,PRIMARY,CREATED,2025-05-22 13:15:00.881000,2025-08-12 05:05:40.300000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13158 AND vendor_type = 'PRIMARY';
th403,13210,PRIMARY,CREATED,2025-05-24 11:23:31.192000,2025-08-12 05:05:40.315000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13210 AND vendor_type = 'PRIMARY';
th403,13232,PRIMARY,CREATED,2025-05-25 06:24:37.874000,2025-08-12 05:05:40.318000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13232 AND vendor_type = 'PRIMARY';
th403,13240,PRIMARY,CREATED,2025-05-25 06:31:06.649000,2025-08-12 05:05:40.320000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13240 AND vendor_type = 'PRIMARY';
th403,13242,PRIMARY,CREATED,2025-05-25 11:59:11.184000,2025-08-12 05:05:40.321000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13242 AND vendor_type = 'PRIMARY';
th403,13243,PRIMARY,CREATED,2025-05-25 11:59:21.140000,2025-08-12 05:05:40.323000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13243 AND vendor_type = 'PRIMARY';
th403,13244,PRIMARY,CREATED,2025-05-25 11:59:38.603000,2025-08-12 05:05:40.324000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13244 AND vendor_type = 'PRIMARY';
th403,13245,PRIMARY,CREATED,2025-05-25 11:59:50.303000,2025-08-12 05:05:40.325000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13245 AND vendor_type = 'PRIMARY';
th403,13246,PRIMARY,CREATED,2025-05-25 12:00:00.617000,2025-08-12 05:05:40.326000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13246 AND vendor_type = 'PRIMARY';
th403,13247,PRIMARY,CREATED,2025-05-25 12:00:10.077000,2025-08-12 05:05:40.328000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13247 AND vendor_type = 'PRIMARY';
th403,13248,PRIMARY,CREATED,2025-05-25 12:00:49.180000,2025-08-12 05:05:40.329000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13248 AND vendor_type = 'PRIMARY';
th403,13250,PRIMARY,CREATED,2025-05-25 12:01:32.244000,2025-08-12 05:05:40.331000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13250 AND vendor_type = 'PRIMARY';
th403,13302,PRIMARY,CREATED,2025-05-28 07:57:12.393000,2025-08-12 05:05:40.340000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13302 AND vendor_type = 'PRIMARY';
th403,13303,PRIMARY,CREATED,2025-05-28 07:57:24.535000,2025-08-12 05:05:40.341000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13303 AND vendor_type = 'PRIMARY';
th403,13304,PRIMARY,CREATED,2025-05-28 08:00:28.678000,2025-08-12 05:05:40.342000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13304 AND vendor_type = 'PRIMARY';
th403,13332,PRIMARY,CREATED,2025-05-29 05:33:37.996000,2025-08-12 05:05:40.369000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13332 AND vendor_type = 'PRIMARY';
th403,13729,SECONDARY,CREATED,2025-06-04 10:20:45.592000,2025-08-12 05:05:40.463000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13729 AND vendor_type = 'SECONDARY';
th403,13730,SECONDARY,CREATED,2025-06-04 10:23:50.917000,2025-08-12 05:05:40.463000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13730 AND vendor_type = 'SECONDARY';
th403,13755,SECONDARY,CREATED,2025-06-04 12:48:37.384000,2025-08-12 05:05:40.486000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13755 AND vendor_type = 'SECONDARY';
th403,13756,SECONDARY,CREATED,2025-06-04 12:52:17.723000,2025-08-12 05:05:40.487000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13756 AND vendor_type = 'SECONDARY';
th403,13757,SECONDARY,CREATED,2025-06-04 12:59:47.056000,2025-08-12 05:05:40.488000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13757 AND vendor_type = 'SECONDARY';
