source_tenant,dest_tenant,purchase_issue_id,partner_detail_id,invoice_id,invoice_no,invoice_tenant,tray_id,status,debit_note_number,invoice_sequence_type,pr_type,created_on,updated_on,skull_opcode,invoice_date
th214,th213,756821,186028,,,,TR-118808,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 12:27:20,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,756819,186028,,,,TR-94896,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 12:27:20,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,758545,186028,,,,TR-115088,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:17:43,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,758536,186028,,,,TR-118808,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:17:42,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,759260,186028,,,,TR-32477,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:23:25,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,759300,186028,,,,TR-69305,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:23:30,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,759257,186028,,,,TR-74469,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:23:25,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,759124,186028,,,,TR-74469,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:20:54,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,759112,186028,,,,TR-121350,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-21 13:20:52,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,778540,186028,,,,TR-90995,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:15,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778738,186028,,,,TR-114869,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:47,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778543,186028,,,,TR-90995,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:15,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778506,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:09,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778381,186028,,,,TR-32477,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:52:47,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778766,186028,,,,TR-62343,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:53,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778772,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:54,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,730906,186028,,,,TR-118275,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-14 17:42:17,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,731821,186028,,,,TR-113818,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-14 17:46:19,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722507,186028,,,,TR-84408,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:58:07,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722497,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:58:05,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722255,186028,,,,TR-89248,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:56:13,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722514,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:58:08,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722494,186028,,,,TR-89248,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:58:04,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,720992,186028,,,,TR-89248,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:51:13,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,723534,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 19:04:04,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,723531,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 19:04:04,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,722846,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-10 19:01:38,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,663052,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-24 7:08:54,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,735321,186028,,,,TR-120628,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-14 18:14:22,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,749138,186028,,,,TR-120628,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-17 13:11:07,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,727853,186028,,,,TR-35594,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-12 8:26:37,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,665293,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:03:42,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,665300,186028,,,,TR-39396,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:03:43,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,665309,186028,,,,TR-39396,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:03:44,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,665296,186028,,,,TR-39396,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:03:42,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,797432,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:43:44,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,797426,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:43:43,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,712310,186028,,,,TR-32540,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-09 7:35:30,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,714294,186028,,,,TR-126693,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-09 7:57:45,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,681251,186028,,,,TR-95067,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-03 9:23:22,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,700936,186028,,,,TR-120647,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-07 6:40:04,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,745187,186028,,,,TR-118275,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-16 11:44:32,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,745794,186028,,,,TR-118275,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-16 11:47:39,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,746955,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-16 13:19:04,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,748526,186028,,,,TR-114941,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-16 13:26:39,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,661966,186028,,,,TR-66542,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-23 10:45:20,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,662116,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-06-23 10:45:43,2025-08-13 6:11:57,U,2025-08-13 6:11:52
th214,th213,778378,186028,,,,TR-32477,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:52:47,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,778747,186028,,,,TR-94896,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 7:53:49,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785130,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:39,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785135,186028,,,,TR-32485,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:42,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785131,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:39,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785129,186028,,,,TR-32605,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:39,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785137,186028,,,,TR-11962,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:43,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785136,186028,,,,TR-32654,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:43,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785141,186028,,,,TR-41509,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:45,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,785142,186028,,,,TR-33090,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 19:56:45,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789253,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:21,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789255,186028,,,,TR-6580,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:21,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789269,186028,,,,TR-130856,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:24,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789136,186028,,,,TR-94896,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:58,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789265,186028,,,,TR-114869,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:24,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789251,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:21,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789328,186028,,,,TR-127737,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:40,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789110,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:53,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789314,186028,,,,TR-84584,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:34,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789263,186028,,,,TR-114869,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:23,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789316,186028,,,,TR-90995,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:36,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789100,186028,,,,TR-89248,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:51,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789233,186028,,,,TR-115081,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:17,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789294,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:29,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789304,186028,,,,TR-34831,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:31,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789287,186028,,,,TR-120840,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:27,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789257,186028,,,,TR-6580,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:22,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789139,186028,,,,TR-33090,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:59,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789105,186028,,,,TR-118235,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:52,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789307,186028,,,,TR-95574,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:32,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789223,186028,,,,TR-91083,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:16,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789247,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:20,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789221,186028,,,,TR-91083,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:15,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789249,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:20,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789226,186028,,,,TR-91083,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:16,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789229,186028,,,,TR-115081,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:17,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789302,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:31,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789231,186028,,,,TR-115081,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:17,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789185,186028,,,,TR-95353,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:08,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789102,186028,,,,TR-89248,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:51,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789329,186028,,,,TR-127737,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:40,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789132,186028,,,,TR-35594,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:07:57,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,789313,186028,,,,TR-84584,READY_FOR_DELIVERY,DR0214-25A003198,DELIVERY_CHALLAN,REGULAR,2025-07-28 21:08:34,2025-08-13 6:11:58,U,2025-08-13 6:11:52
th214,th213,726895,186028,,,,TR-136752,READY_FOR_DELIVERY,DR0214-25A003211,DELIVERY_CHALLAN,REGULAR,2025-07-11 11:22:59,2025-08-13 6:57:20,U,2025-08-13 6:57:09
th214,th213,710384,186028,,,,TR-9032,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-09 6:34:25,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,710456,186028,,,,TR-4666,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-09 6:34:34,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,762591,186028,,,,TR-94896,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 13:52:45,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,762584,186028,,,,TR-66739,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 13:52:43,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,763051,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 13:54:09,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,764774,186028,,,,TR-120561,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 14:02:18,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,764775,186028,,,,TR-120561,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 14:02:19,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,765274,186028,,,,TR-130856,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 14:04:12,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,765267,186028,,,,TR-132759,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-22 14:04:11,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,673447,186028,,,,TR-95067,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-06-30 17:52:03,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,799002,186028,,,,TR-80301,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-30 11:41:51,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,802361,186028,,,,TR-95353,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-30 18:49:37,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,731234,186028,,,,TR-32540,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-14 17:42:59,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,722155,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-10 18:55:58,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,735851,186028,,,,TR-92033,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-14 18:16:41,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,749079,186028,,,,TR-121350,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-17 13:10:57,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,749083,186028,,,,TR-114941,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-17 13:10:58,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,749044,186028,,,,TR-118275,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-17 13:10:52,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,669637,186028,,,,TR-70191,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-06-27 14:26:37,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,664136,186028,,,,TR-127737,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:00:55,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,664400,186028,,,,TR-39396,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-06-25 7:01:36,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,793354,186028,,,,TR-69251,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 10:33:14,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,797759,186028,,,,TR-41640,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:44:46,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,797762,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:44:47,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,797761,186028,,,,TR-41640,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:44:46,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,797757,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:44:45,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,797746,186028,,,,TR-10909,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-29 12:44:44,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,768714,186028,,,,TR-130856,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-24 13:54:01,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,768715,186028,,,,TR-130856,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-24 13:54:01,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,768644,186028,,,,TR-115081,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-24 13:53:41,2025-08-13 8:01:59,U,2025-08-13 8:01:53
th214,th213,768739,186028,,,,TR-66502,READY_FOR_DELIVERY,DR0214-25A003238,DELIVERY_CHALLAN,REGULAR,2025-07-24 13:54:11,2025-08-13 8:01:59,U,2025-08-13 8:01:53
