tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type
th224,811506,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811511,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811514,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811520,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811530,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811534,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811537,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811540,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811545,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811551,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811555,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811557,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811560,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811566,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811572,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811574,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811578,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811581,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811582,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811588,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811593,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811597,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811600,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811602,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811606,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811616,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811619,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811622,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811625,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811628,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811633,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811637,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,811640,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,812280,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812291,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812295,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812299,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812305,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812309,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812314,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812316,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812318,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812322,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812325,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812329,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812333,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812338,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812341,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812344,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812351,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812357,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812358,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812360,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812366,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812370,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812371,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812378,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812385,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812388,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812391,READY_FOR_RACKING,,,210683,29765,th43,DEBIT_NOTE_NUMBER
th224,812709,READY_FOR_RACKING,,,210683,1996,th43,DEBIT_NOTE_NUMBER
th224,812720,READY_FOR_RACKING,,,210683,1996,th43,DEBIT_NOTE_NUMBER
th224,812844,READY_FOR_RACKING,,,210683,124252,th43,DEBIT_NOTE_NUMBER
th224,812849,READY_FOR_RACKING,,,210683,91278,th43,DEBIT_NOTE_NUMBER
th224,813283,READY_FOR_RACKING,929209,T0427-25A0023625,60526,,th427,DEBIT_NOTE_NUMBER
th224,813284,READY_FOR_RACKING,931232,T0427-25A0023910,60526,,th427,DEBIT_NOTE_NUMBER
th224,813285,READY_FOR_RACKING,928502,T0428-25A0000133,73034,,th428,DEBIT_NOTE_NUMBER
th224,814919,READY_FOR_RACKING,,,37928,,th424,DEBIT_NOTE_NUMBER
th224,815398,READY_FOR_RACKING,927440,T0402-25A0008776,37678,,th402,DEBIT_NOTE_NUMBER
th224,815550,READY_FOR_RACKING,837349,T0428-25A0000025,73034,,th428,DEBIT_NOTE_NUMBER
th224,815551,READY_FOR_RACKING,837349,T0428-25A0000025,73034,,th428,DEBIT_NOTE_NUMBER
th224,815552,READY_FOR_RACKING,928187,T0428-25A0000131,73034,,th428,DEBIT_NOTE_NUMBER
th224,815553,READY_FOR_RACKING,928067,T0428-25A0000130,73034,,th428,DEBIT_NOTE_NUMBER
th224,815554,READY_FOR_RACKING,,,73034,,th428,DEBIT_NOTE_NUMBER
th224,815659,READY_FOR_RACKING,,,183381,92596,th22,DEBIT_NOTE_NUMBER
th224,815660,READY_FOR_RACKING,726425,T0223-24A0001490,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815661,READY_FOR_RACKING,,,183381,92596,th22,DEBIT_NOTE_NUMBER
th224,815662,READY_FOR_RACKING,853992,T0223-25A0003709,183381,8798,th22,DEBIT_NOTE_NUMBER
th224,815663,READY_FOR_RACKING,713019,T0223-24A0000130,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815664,DISPATCH_READY,820932,T0223-25A0000407,183381,8798,th22,DEBIT_NOTE_NUMBER
th224,815665,READY_FOR_RACKING,,,183381,92596,th22,DEBIT_NOTE_NUMBER
th224,815666,READY_FOR_RACKING,802869,T0223-24A0002781,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815667,READY_FOR_RACKING,832816,T0223-25A0001516,183381,8798,th22,DEBIT_NOTE_NUMBER
th224,815668,READY_FOR_RACKING,924284,T0223-25A0004259,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815669,READY_FOR_RACKING,731129,T0223-24A0001805,183381,91218,th22,DEBIT_NOTE_NUMBER
th224,815670,READY_FOR_RACKING,814907,T0223-24A0003837,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815671,READY_FOR_RACKING,,,183381,92596,th22,DEBIT_NOTE_NUMBER
th224,815672,READY_FOR_RACKING,735873,T0223-24A0002245,183381,91218,th22,DEBIT_NOTE_NUMBER
th224,815673,READY_FOR_RACKING,724928,T0223-24A0001380,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815675,READY_FOR_RACKING,,,183381,92596,th22,DEBIT_NOTE_NUMBER
th224,815676,READY_FOR_RACKING,731129,T0223-24A0001805,183381,91218,th22,DEBIT_NOTE_NUMBER
th224,815677,READY_FOR_RACKING,818589,T0223-25A0000139,183381,100804,th22,DEBIT_NOTE_NUMBER
th224,815678,READY_FOR_RACKING,814907,T0223-24A0003837,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815679,READY_FOR_RACKING,,,183381,1133,th22,DEBIT_NOTE_NUMBER
th224,815680,READY_FOR_RACKING,712688,T0223-24A0000049,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815681,READY_FOR_RACKING,724912,T0223-24A0001379,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815682,READY_FOR_RACKING,,,183381,100804,th22,DEBIT_NOTE_NUMBER
th224,815684,READY_FOR_RACKING,820704,T0223-25A0000361,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815685,READY_FOR_RACKING,,,183381,1133,th22,DEBIT_NOTE_NUMBER
th224,815686,READY_FOR_RACKING,852366,T0223-25A0003506,183381,100804,th22,DEBIT_NOTE_NUMBER
th224,815687,READY_FOR_RACKING,723727,T0223-24A0001238,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815688,READY_FOR_RACKING,809211,T0223-24A0003378,183381,1133,th22,DEBIT_NOTE_NUMBER
th224,815689,READY_FOR_RACKING,854423,T0223-25A0003773,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815690,READY_FOR_RACKING,724912,T0223-24A0001379,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815691,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815692,READY_FOR_RACKING,716851,T0223-24A0000342,183381,206815,th22,DEBIT_NOTE_NUMBER
th224,815693,READY_FOR_RACKING,931366,T0223-25A0004869,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815694,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815695,READY_FOR_RACKING,736228,T0223-24A0002266,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815696,READY_FOR_RACKING,854423,T0223-25A0003773,183381,91186,th22,DEBIT_NOTE_NUMBER
th224,815697,READY_FOR_RACKING,,,183381,100802,th22,DEBIT_NOTE_NUMBER
th224,815698,READY_FOR_RACKING,927807,T0223-25A0004616,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815699,READY_FOR_RACKING,843033,T0223-25A0002756,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815700,READY_FOR_RACKING,808127,T0223-24A0003298,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815701,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815702,READY_FOR_RACKING,818202,T0223-25A0000068,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815703,READY_FOR_RACKING,821236,T0223-25A0000452,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815704,READY_FOR_RACKING,844781,T0223-25A0002897,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815705,READY_FOR_RACKING,814112,T0223-24A0003778,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815706,READY_FOR_RACKING,811035,T0223-24A0003521,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815707,READY_FOR_RACKING,820805,T0223-25A0000374,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815708,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815709,READY_FOR_RACKING,836047,T0223-25A0001870,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815710,READY_FOR_RACKING,814112,T0223-24A0003778,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815711,READY_FOR_RACKING,818202,T0223-25A0000068,183381,91291,th22,DEBIT_NOTE_NUMBER
th224,815714,READY_FOR_RACKING,834888,T0223-25A0001749,183381,31283,th22,DEBIT_NOTE_NUMBER
th224,815715,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815716,READY_FOR_RACKING,845903,T0223-25A0002951,183381,167986,th22,DEBIT_NOTE_NUMBER
th224,815717,READY_FOR_RACKING,927036,T0223-25A0004560,183381,167986,th22,DEBIT_NOTE_NUMBER
th224,815718,READY_FOR_RACKING,821948,T0223-25A0000537,183381,45194,th22,DEBIT_NOTE_NUMBER
th224,815719,READY_FOR_RACKING,815236,T0223-24A0003863,183381,45194,th22,DEBIT_NOTE_NUMBER
th224,815720,READY_FOR_RACKING,823275,T0223-25A0000663,183381,45194,th22,DEBIT_NOTE_NUMBER
th224,815721,READY_FOR_RACKING,,,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815722,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815723,READY_FOR_RACKING,725939,T0223-24A0001469,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815724,READY_FOR_RACKING,718538,T0223-24A0000478,183381,45194,th22,DEBIT_NOTE_NUMBER
th224,815725,READY_FOR_RACKING,799733,T0223-24A0002548,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815726,READY_FOR_RACKING,,,183381,174209,th22,DEBIT_NOTE_NUMBER
th224,815727,READY_FOR_RACKING,,,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815728,READY_FOR_RACKING,853623,T0223-25A0003636,183381,100999,th22,DEBIT_NOTE_NUMBER
th224,815729,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815730,READY_FOR_RACKING,853623,T0223-25A0003636,183381,100999,th22,DEBIT_NOTE_NUMBER
th224,815731,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815732,READY_FOR_RACKING,,,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815733,READY_FOR_RACKING,923558,T0223-25A0004185,183381,100999,th22,DEBIT_NOTE_NUMBER
th224,815734,READY_FOR_RACKING,808762,T0223-24A0003359,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815735,READY_FOR_RACKING,826692,T0223-25A0000922,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815736,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815737,READY_FOR_RACKING,,,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815738,READY_FOR_RACKING,808762,T0223-24A0003359,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815739,READY_FOR_RACKING,804143,T0223-24A0002972,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815740,READY_FOR_RACKING,826795,T0223-25A0000942,183381,8498,th22,DEBIT_NOTE_NUMBER
th224,815741,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815742,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815743,READY_FOR_RACKING,797362,T0223-24A0002294,183381,91384,th22,DEBIT_NOTE_NUMBER
th224,815744,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815745,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815746,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815747,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815748,READY_FOR_RACKING,,,183381,954,th22,DEBIT_NOTE_NUMBER
th224,815749,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815750,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815751,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815752,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815753,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815754,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815755,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815756,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815757,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815758,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815759,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815760,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815761,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815762,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815763,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815764,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815765,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815766,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815767,READY_FOR_RACKING,,,183381,29974,th22,DEBIT_NOTE_NUMBER
th224,815768,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815769,READY_FOR_RACKING,,,183381,174669,th22,DEBIT_NOTE_NUMBER
th224,815770,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815771,READY_FOR_RACKING,813631,T0223-24A0003736,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815772,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815773,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815774,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815775,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815776,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815777,READY_FOR_RACKING,735968,T0223-24A0002256,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815778,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815779,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815780,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815781,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815782,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815783,READY_FOR_RACKING,832680,T0223-25A0001496,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815784,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815785,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815786,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815787,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815788,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815789,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815790,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815791,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815792,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815793,READY_FOR_RACKING,727719,T0223-24A0001612,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815794,READY_FOR_RACKING,,,183381,91200,th22,DEBIT_NOTE_NUMBER
th224,815795,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815796,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815797,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815798,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815799,READY_FOR_RACKING,,,183381,91152,th22,DEBIT_NOTE_NUMBER
th224,815800,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815801,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815802,READY_FOR_RACKING,930781,T0223-25A0004835,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815803,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815804,READY_FOR_RACKING,844316,T0223-25A0002870,183381,2058,th22,DEBIT_NOTE_NUMBER
th224,815805,READY_FOR_RACKING,930781,T0223-25A0004835,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815806,READY_FOR_RACKING,,,183381,31242,th22,DEBIT_NOTE_NUMBER
th224,815807,READY_FOR_RACKING,810061,T0223-24A0003460,183381,2058,th22,DEBIT_NOTE_NUMBER
th224,815808,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815809,READY_FOR_RACKING,810046,T0223-24A0003458,183381,2058,th22,DEBIT_NOTE_NUMBER
th224,815810,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815811,READY_FOR_RACKING,803178,T0223-24A0002804,183381,39465,th22,DEBIT_NOTE_NUMBER
th224,815812,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815813,DISPATCH_READY,,,183381,100937,th22,DEBIT_NOTE_NUMBER
th224,815814,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815815,READY_FOR_RACKING,,,183381,100937,th22,DEBIT_NOTE_NUMBER
th224,815816,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815817,READY_FOR_RACKING,,,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815818,READY_FOR_RACKING,,,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815819,READY_FOR_RACKING,,,183381,100937,th22,DEBIT_NOTE_NUMBER
th224,815820,READY_FOR_RACKING,843275,T0223-25A0002787,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815821,READY_FOR_RACKING,834189,T0223-25A0001638,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815822,READY_FOR_RACKING,841617,T0223-25A0002593,183381,100937,th22,DEBIT_NOTE_NUMBER
th224,815823,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815824,READY_FOR_RACKING,714007,T0223-24A0000227,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815825,READY_FOR_RACKING,714007,T0223-24A0000227,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815826,READY_FOR_RACKING,813614,T0223-24A0003733,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815827,READY_FOR_RACKING,,,183381,100937,th22,DEBIT_NOTE_NUMBER
th224,815828,READY_FOR_RACKING,,,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815829,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815830,READY_FOR_RACKING,,,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815831,READY_FOR_RACKING,822241,T0223-25A0000563,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815832,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815833,READY_FOR_RACKING,,,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815834,READY_FOR_RACKING,822241,T0223-25A0000563,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815835,READY_FOR_RACKING,714007,T0223-24A0000227,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815836,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815837,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815838,READY_FOR_RACKING,836057,T0223-25A0001879,183381,100810,th22,DEBIT_NOTE_NUMBER
th224,815839,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815840,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815841,READY_FOR_RACKING,724989,T0223-24A0001383,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815842,READY_FOR_RACKING,,,183381,184952,th22,DEBIT_NOTE_NUMBER
th224,815843,READY_FOR_RACKING,,,183381,184952,th22,DEBIT_NOTE_NUMBER
th224,815844,READY_FOR_RACKING,835768,T0223-25A0001838,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815845,READY_FOR_RACKING,718876,T0223-24A0000557,183381,184952,th22,DEBIT_NOTE_NUMBER
th224,815846,DISPATCH_READY,804539,T0223-24A0003005,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815847,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815848,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815849,READY_FOR_RACKING,,,183381,184952,th22,DEBIT_NOTE_NUMBER
th224,815850,READY_FOR_RACKING,832695,T0223-25A0001499,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815851,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815852,READY_FOR_RACKING,724448,T0223-24A0001337,183381,173822,th22,DEBIT_NOTE_NUMBER
th224,815853,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815854,READY_FOR_RACKING,799067,T0223-24A0002448,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815855,READY_FOR_RACKING,,,183381,173822,th22,DEBIT_NOTE_NUMBER
th224,815856,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815857,READY_FOR_RACKING,839371,T0223-25A0002370,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815858,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815859,READY_FOR_RACKING,928050,T0223-25A0004632,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815860,READY_FOR_RACKING,,,183381,101056,th22,DEBIT_NOTE_NUMBER
th224,815861,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815863,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815864,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815865,READY_FOR_RACKING,825185,T0223-25A0000810,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815866,READY_FOR_RACKING,854028,T0223-25A0003713,183381,101056,th22,DEBIT_NOTE_NUMBER
th224,815867,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
th224,815868,READY_FOR_RACKING,,,183381,91206,th22,DEBIT_NOTE_NUMBER
th224,815870,READY_FOR_RACKING,,,183381,101044,th22,DEBIT_NOTE_NUMBER
