dest_tenant,source_tenant,purchase_issue_id,invoice_id,invoice_no,pr_type,invoice_tenant,is_invoice_tenant_same,purchase_issue_status
th428,th224,712161,818818,T0224-24A0033568,REGULAR,,False,DELIVERED
th428,th224,712162,818815,T0224-24A0033520,REGULAR,,False,DELIVERY_CANCELLED
th428,th224,712166,818798,T0224-24A0033143,REGULAR,,False,DELIVERED
th428,th224,712165,818814,T0224-24A0033503,REGULAR,,False,DELIVERED
th428,th224,712167,818799,T0224-24A0033185,REGULAR,,False,DELIVERED
th428,th224,712163,818815,T0224-24A0033520,REGULAR,,False,DELIVERY_CANCELLED
th428,th224,712164,818796,T0224-24A0033142,REGULAR,,False,DELIVERED
th428,th224,712168,818813,T0224-24A0033411,REGULAR,,False,DELIVERED
th428,th224,712170,818803,T0224-24A0033238,REGULAR,,False,DELIVERED
th428,th224,712169,818800,T0224-24A0033227,REGULAR,,False,DELIVERED
th428,th224,712172,818807,T0224-24A0033245,REGULAR,,False,DELIVERED
th428,th224,712171,818805,T0224-24A0033240,REGULAR,,False,DELIVERED
th428,th224,712174,818808,T0224-24A0033248,REGULAR,,False,DELIVERED
th428,th224,712173,818808,T0224-24A0033248,REGULAR,,False,DELIVERED
th428,th224,712175,818808,T0224-24A0033248,REGULAR,,False,DELIVERED
th428,th224,712176,818809,T0224-24A0033249,REGULAR,,False,DELIVERED
th428,th224,712179,816480,T0224-24A0034749,REGULAR,,False,DELIVERED
th223,th224,712177,719285,T0223-24A0000690,REGULAR,,False,DELIVERED
th223,th224,712224,822842,AUDIT-1021,REGULAR,,False,DELIVERED
th427,th224,718034,824788,AUDIT-6075,REGULAR,,False,DELIVERED
th425,th224,716279,823755,AUDIT-7093,REGULAR,,False,DELIVERED
th223,th224,717893,824498,AUDIT-6066,REGULAR,,False,DELIVERED
th223,th224,718023,824647,AUDIT-1506,REGULAR,,False,DELIVERED
th223,th224,718073,825373,AUDIT-8090,REGULAR,,False,DELIVERED
th223,th224,718078,825427,AUDIT-1173,REGULAR,,False,DELIVERED
th223,th224,726847,825646,AUDIT-1524,REGULAR,,False,DELIVERED
th223,th224,726854,825747,AUDIT-1185,REGULAR,,False,DELIVERED
th425,th224,726850,825714,AUDIT-6114,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,727339,826229,AUDIT-8122,REGULAR,,False,DELIVERED
th223,th224,726977,826125,AUDIT-1196,REGULAR,,False,DELIVERED
th223,th224,727980,826260,AUDIT-6134,REGULAR,,False,DELIVERED
th425,th224,728230,826439,AUDIT-1205,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,729059,826797,AUDIT-1219,REGULAR,,False,DELIVERED
th425,th224,729638,827896,AUDIT-6157,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,729633,827818,AUDIT-9233,REGULAR,,False,DELIVERED
th223,th224,729492,827827,AUDIT-1551,REGULAR,,False,DELIVERED
th425,th224,729390,827657,AUDIT-1233,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,729702,828135,AUDIT-8399,REGULAR,,False,DELIVERED
th223,th224,729724,828313,AUDIT-9246,REGULAR,,False,DELIVERED
th223,th224,729725,828314,AUDIT-1856,REGULAR,,False,DELIVERED
th425,th224,730435,828487,AUDIT-1862,REGULAR,,False,READY_FOR_DELIVERY
th427,th224,730510,828590,AUDIT-1583,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,730512,828603,AUDIT-1870,REGULAR,,False,DELIVERED
th427,th224,730517,828632,AUDIT-1245,REGULAR,,False,DELIVERED
th223,th224,730774,828813,AUDIT-6182,REGULAR,,False,DELIVERED
th425,th224,730778,828861,AUDIT-6183,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,730781,828866,AUDIT-1251,REGULAR,,False,UNDELIVERED_PENDING_RETRY
th223,th224,732736,829227,AUDIT-1269,REGULAR,,False,DELIVERED
th425,th224,732738,829245,AUDIT-1598,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,732868,829548,AUDIT-1282,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,732862,829442,AUDIT-8425,REGULAR,,False,DELIVERED
th425,th224,732866,829534,AUDIT-8432,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,732740,829253,AUDIT-81200,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,732864,829494,AUDIT-8429,REGULAR,,False,DELIVERED
th223,th224,732870,829600,AUDIT-1284,REGULAR,,False,DELIVERED
th425,th224,732882,829824,AUDIT-9285,REGULAR,,False,READY_FOR_DELIVERY
th223,th224,733749,829944,AUDIT-9288,REGULAR,,False,DELIVERED
th223,th224,735605,811778,T0223-24A0003579,REGULAR,,False,DELIVERED
th437,th224,768394,655657,MYP-24-68196,REGULAR,th224,True,READY_FOR_DELIVERY
th437,th224,769670,845295,T0427-25A0015642,REGULAR,,False,READY_FOR_DELIVERY
th437,th224,769725,843349,T0223-25A0002801,REGULAR,,False,READY_FOR_DELIVERY
th437,th224,768948,706994,MYP-24-207581,REGULAR,th224,True,READY_FOR_DELIVERY
th437,th224,769707,845248,T0428-25A0000050,REGULAR,,False,READY_FOR_DELIVERY
th437,th224,769788,843792,T0427-25A0014860,REGULAR,,False,READY_FOR_DELIVERY
th437,th224,771039,694406,MYP-24-193300,REGULAR,th224,True,READY_FOR_DELIVERY
th437,th224,771393,695501,MYP-24-192543,REGULAR,th224,True,READY_FOR_DELIVERY
th437,th224,771048,594352,MYP-23-287026,REGULAR,th224,True,READY_FOR_DELIVERY
th437,th224,771395,635799,MYP-23-466674,REGULAR,th224,True,READY_FOR_DELIVERY
th407,th224,796123,851728,PD0407-25A000555,REGULAR,,False,READY_FOR_DELIVERY
th427,th224,773677,853379,T0427-25A0019090,REGULAR,,False,DELIVERED
th407,th224,796125,851728,PD0407-25A000555,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796129,851728,PD0407-25A000555,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796130,921359,P0407-25A0000073,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796132,921359,P0407-25A0000073,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,796151,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796288,831967,T0224-25A0002024,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796291,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796289,853489,P0425-25A0000033,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796290,853489,P0425-25A0000033,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796292,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796293,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,796322,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796327,921360,DR0407-25A000013,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796325,921360,DR0407-25A000013,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796416,835815,T0224-25A0004460,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796414,835805,T0224-25A0003397,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796418,835806,T0224-25A0005261,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796420,835810,T0224-25A0004415,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796423,830405,T0224-24A0024788,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796425,830417,T0224-24A0024851,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796427,830423,T0224-24A0026438,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796430,851728,PD0407-25A000555,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796432,921359,P0407-25A0000073,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796434,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,796438,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th405,th224,796461,922436,P0405-25A0000064,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,796473,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796476,831977,T0224-24A0036571,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796484,837816,T0224-24A0035386,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796482,831971,T0224-25A0004272,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796481,831970,T0224-25A0004180,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796479,831968,T0224-24A0035090,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796480,831974,T0224-25A0004150,REGULAR,,False,READY_FOR_DELIVERY
th425,th224,796486,831969,T0224-25A0004744,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797002,827435,T0224-24A0034953,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797004,851357,PD0428-25A001352,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797005,853555,P0428-25A0000512,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797006,828063,T0224-24A0034273,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797008,924038,PD0428-25A001351,REGULAR,,False,READY_FOR_DELIVERY
th428,th224,797009,850220,P0428-25A0000505,REGULAR,,False,READY_FOR_DELIVERY
th406,th224,797013,847891,P0406-25A0000539,REGULAR,,False,READY_FOR_DELIVERY
th406,th224,797014,847891,P0406-25A0000539,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797129,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797131,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797133,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797142,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797134,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797138,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797136,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797144,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797148,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797151,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797154,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797157,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797162,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797160,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797165,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797167,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797170,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797172,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797173,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797174,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797177,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797176,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797175,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797178,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797179,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797180,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797181,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797183,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797184,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797187,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797186,922270,P0401-25A0000115,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797189,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797190,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797193,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797194,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797192,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797197,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797195,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797196,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797198,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797199,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797201,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797200,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797202,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797203,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797204,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797205,847281,P0401-25A0000085,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797206,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797207,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797208,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797210,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797209,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797211,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797212,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797213,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797214,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797215,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797216,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797218,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797217,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797219,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797220,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797221,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797222,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797223,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797224,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797225,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797226,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797227,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797228,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797229,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797231,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797232,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797235,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797234,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797233,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797236,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797237,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797238,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797239,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797240,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797242,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797243,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797244,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797241,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797245,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797246,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797247,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797248,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797249,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797252,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797250,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797251,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797253,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797255,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797254,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797256,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797257,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797260,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797258,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797259,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797261,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797262,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797263,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797264,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797265,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797266,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797267,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797268,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797269,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797271,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797270,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797272,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797273,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797274,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797275,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797276,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797277,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797278,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797279,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797280,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797281,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797282,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797284,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797283,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797285,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797286,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797287,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797288,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797289,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797290,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797292,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797291,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797293,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797294,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797295,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797296,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797297,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797298,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797299,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797301,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797300,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797302,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797303,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797304,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797305,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797306,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797307,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797308,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797309,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797311,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797310,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797312,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797313,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797314,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797315,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797317,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797316,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797320,921263,DR0401-25A000016,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797319,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797321,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797323,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797324,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797325,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797326,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797327,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797328,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797329,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797330,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797331,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797332,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797333,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797335,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797334,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797337,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797336,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797338,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797340,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797339,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797341,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797342,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797343,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797344,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797345,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797346,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797348,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797349,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797347,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797350,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797351,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797352,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797353,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th401,th224,797354,924411,DR0401-25A000017,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797357,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797356,853428,P0205-25A0000023,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797355,853428,P0205-25A0000023,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797359,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797358,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797361,853428,P0205-25A0000023,REGULAR,,False,READY_FOR_DELIVERY
th205,th224,797363,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,797387,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,797394,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,797397,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,797390,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
th407,th224,797401,921358,DR0407-25A000012,REGULAR,,False,READY_FOR_DELIVERY
